ticket_id,customer_id,issue_type,severity,resolution_time_hrs,date
3754,15638159,Complaint,High,5.0,2026/07/07
3755,15611331,Loan Query,High,1.7,2026/07/07
3756,15580872,Complaint,High,3.8,2026/07/11
3757,15791373,Card Problem,High,4.6,2026/01/26
3758,15610426,loginn issue,High,5.4,2026/08/22
3759,15631305,Card Problem,Low  ,39.5,2025/09/16
3760,15767908,Loan Query,High,3.4,2026/08/06
3761,15745295,Fraud Alert,Low,31.1,2026/02/04
3762,15772073,Complaint,Low,49.8,2025/12/17
3763,15632538,Payment Failure,Critical,1.1,2026/05/26
3764,15592578,Payment Failure,Medium,22.5,2026/07/10
3765,15770811,Login Issue,Low,21.3,2026/05/21
3766,15596181,Card Problem,High,6.1,2025/12/08
3767,15583748,Payment Failure,Low,79.0,2026/03/22
3768,15625247,Card Problem,Medium,23.3,2026/02/01
3769,15601387,Payment Failure,Low,96.6,2026/07/30
3770,15678497,Login Issue,High,2.3,2025/09/30
3771,15623082,Card Problem,High,3.4,2026/01/03
3772,15728829,Loan Query,Medium,16.5,2026/05/14
3773,15574879,Fraud Alert,Critical,3.7,2026/03/19
3774,15718406,Fraud Alert,High,6.6,2025/10/30
3775,15682454,Account Update,Medium,36.6,2026/01/04
3776,15623219,Complaint,Medium,12.1,2026/05/16
3777,15581280,Login Issue,High,4.4,2026/07/26
3778,15748473,Account Update,Low,115.3,2026/07/04
3779,15720929,App Bug,Medium,17.5,2025/10/09
3780,15728010,Login Issue,High,7.1,2026/05/31
3781,15812071,Card Problem,Low,100.9,2025/09/09
3782,15661249,Complaint,Medium,21.0,2026/03/06
3783,15667602,App Bug,Medium,9.4,2026/02/12
3784,15770039,,Low,53.5,2025/11/09
3785,15783398,Payment Failure,Critical,1.5,2026/03/20
3786,15616529,Loan Query,Critical,1.2,2026/06/21
3787,15599272,Card Problem,Low,90.1,2026/04/06
3788,15773789,Complaint,Low,111.7,2026/03/09
3789,15707559,App Bug,Critical,1.4,2026/06/09
3790,15763327,Account Update,Medium  ,35.0,2026/08/18
3791,15692671,Payment Failure,Medium,7.9,2025/11/30
3792,15754012,App Bug,Low,87.8,2026/05/02
3793,15806688,Fraud Alert,High,5.8,2025/10/10
3794,15586821,Payment Failure,Medium,,2025/09/11
3795,15747980,Card Problem,High,3.1,2026/06/30
3796,15787014,Loan Query,Medium,23.8,2025/10/07
3797,15690332,Loan Query,Medium,-5.0,2025/09/10
3798,15744919,Fraud Alert,Medium,20.8,2026/01/15
3799,15621974,Payment Failure,Low,64.8,2025/12/22
3800,15788723,Payment Failure,High,3.3,2025/09/23
3801,15743245,Account Update,Low,57.4,2025/10/03
3802,15703292,Login Issue,Medium,33.9,2026/03/25
3803,15719779,Card Problem,Low,63.6,2026/05/20
3804,15570087,App Bug,High,2.8,2026/01/27
3805,15754112,Loan Query,Medium,9.2,2026/07/21
3806,15628170,Account Update,High,-5.0,2026/09/02
3807,15783338,Card Problem,Medium,1.8,2026/05/17
3808,15750867,Account Update,Medium,3.8,2026/04/03
3809,15707025,Account Update,Low,76.5,2026/04/07
3810,15714874,Account Update,Medium,34.2,2026/08/28
3811,15582944,Loan Query,Low,73.1,2026/03/27
3812,15577514,Account Update,Medium,22.1,2025/10/15
3813,15763859,Login Issue,Low,71.4,2026/07/27
3814,15680918,Payment Failure,Medium,23.3,2026/06/04
3815,15641582,App Bug,Critical,2.4,2026/06/05
3816,15628144,Account Update,low,55.4,2026/07/15
3817,15763055,Complaint,LOW,62.4,2025/11/20
3818,15679611,Fraud Alert,Low,83.5,2026/01/23
3819,15615050,Login Issue,Critical,4.2,2025/10/15
3820,15660980,Login Issue,High,8.5,2026/02/08
3821,15609669,Card Problem,Critical,2.0,2025/10/13
3822,15644400,App Bug,Medium,0.5,2026/05/22
3823,15583278,Payment Failure,Low,88.6,2025/12/16
3824,15764448,Payment Failure,Low,73.3,2025/11/21
3825,15751943,Card Problem,Medium,31.9,2026/06/04
3826,15740223,Account Update,Critical,1.8,2026/02/17
3827,15806407,Complaint,Critical,2.4,2026/03/22
3828,15768387,Payment Failure,MEDIUM,29.8,2026/06/30
3829,15713426,App Bug,High,5.1,2026/07/24
3830,15601417,Login Issue,High,5.6,2026/08/01
3831,15792649,Account Update,Low,59.8,2026/08/17
3832,15591279,Loan Query,Low,104.5,2026/07/29
3833,15643696,Account Update,Low,84.9,2025/10/06
3834,15760865,Fraud Alert,Critical,2.2,2026/02/08
3835,15814923,Loan Query,Low,57.8,2026/08/26
3836,15660871,Payment Failure,Low,125.7,2026/04/14
3837,15712403,Card Problem,Critical,3.2,2026/01/03
3838,15594685,Loan Query,Critical,3.5,2025/10/02
3839,15770631,App Bug,High,4.2,2026/01/06
3840,15585580,Payment Failure,Critical,1.7,2025/10/17
3841,15727499,Loan Query,Low,91.2,2026/04/13
3842,15709199,Payment Failure,Low,54.8,2025/11/01
3843,15804038,Loan Query,Low,82.0,2026/04/23
3844,15659064,Card Problem,Critical,2.2,2026/07/13
3845,15633866,Payment Failure,Low,56.7,2026/07/11
3846,15790689,Complaint,High,6.2,2025/10/01
3847,15611247,Payment Failure,Low,86.3,2026/02/08
3848,15582892,Card Problem,Low,102.0,2026/08/10
3849,15687372,Payment Failure,Low,45.6,2026/08/05
3850,15641413,Fraud Alert,Medium,30.0,2025/12/01
3851,15782879,Loan Query,Medium,16.8,2025/11/03
3852,15638983,Login Issue,Critical  ,1.8,2025/09/09
3853,15702801,Account Update,Medium,16.8,2026/08/31
3854,15716800,App Bug,Medium,15.6,2025/11/12
3855,15748481,Login Issue,High,5.6,2026/08/28
3856,15599126,Login Issue,High,5.0,2025/09/08
3857,15679024,Payment Failure,Medium,-5.0,2025/11/25
3858,15660980,Login Issue,Low,45.0,2026/05/15
3859,15682369,Loan Query,High,8.1,2026/02/27
3860,15635752,Loan Query,High,6.1,2026/05/28
3861,15590327,Card Problem,Medium,24.4,2026/05/25
3862,15638751,Payment Failure,Medium,15.6,2026/01/13
3863,15729018,Fraud Alert,High,3.1,2025/11/27
3864,15613854,Loan Query,Medium,31.9,2026/03/12
3865,15632977,Loan Query,Critical,1.6,2025/11/06
3866,15590876,App Bug,High,1.6,2026/01/18
3867,15712930,App Bug,Low,69.2,2025/11/02
3868,15589698,Account Update,Medium,,2025/09/18
3869,15780220,Payment Failure,High,5.6,2026/02/21
3870,15786153,Card Problem,Medium,26.6,2026/04/10
3871,15660528,Payment Failure, Medium ,42.3,2026/01/20
3872,15780909,Login Issue,Medium,21.4,2026/05/29
3873,15699753,Loan Query,Low,99.8,2025/10/05
3874,15700714,Payment Failure,Low,-5.0,2026/01/15
3875,15767064,App Bug,Medium,19.6,2026/09/02
3876,15758171,App Bug,Low,71.4,2026/06/25
3877,15664432,App Bug,Low,76.1,2026/07/21
3878,15746902,Complaint,Low,42.2,2025/10/12
3879,15752507,App Bug,Medium,15.7,2026/05/15
3880,15732660,Loan Query,Low  ,42.2,2026/04/24
3881,15669611,Card Problem,Low,87.2,2026/05/22
3882,15647807,Loan Query,Low,105.6,2026/03/06
3883,15659694,Loan Query,Medium,11.5,2025/10/01
3884,15615096,Complaint,Low,67.4,2026/05/16
3885,15730460,App Bug,Low,25.0,2026/06/20
3886,15682914,Account Update,Medium,26.1,2025/11/27
3887,15659092,Payment Failure,Medium,9.4,2026/03/10
3888,15792228,Account Update,Medium,44.4,2025/11/22
3889,15626008,Loan Query,Medium,27.5,2026/01/11
3890,15662189,Payment Failure,Low,62.5,2025/10/25
3891,15672374,Fraud Alert,Critical,2.1,2026/06/23
3892,15622985,Loan Query,Low,110.4,2026/08/14
3893,15709621,Account Update,Low,42.2,2025/11/01
3894,15725221,Account Update,Low,55.0,2025/12/28
3895,15649183,App Bug,High,3.4,2026/05/21
3896,15662884,Login Issue,Medium,25.5,2025/09/04
3897,15663164,Loan Query,Low,54.8,2025/09/25
3898,15665759,Payment Failure,High,11.7,2025/09/09
3899,15720463,Login Issue,Low,122.1,2026/01/06
3900,15773973,Account Update,High,5.2,2025/09/26
3901,15770030,App Bug,High,3.6,2026/05/02
3902,15603565,Fraud Alert,Medium,30.3,2026/03/08
3903,15643042,Fraud Alert,Low,49.1,2026/03/18
3904,15694890,Login Issue,Low,70.3,2025/11/18
3905,15762799,Complaint,Low,57.1,2025/12/03
3906,15773276,Account Update,Low,89.0,2025/09/21
3907,15601026,Account Update,High,10.4,2026/06/13
3908,15566091,App Bug,Medium,21.9,2026/09/03
3909,15630363,Payment Failure,Medium,21.5,2026/08/04
3910,15746012,Account Update,Critical,1.5,2026/04/05
3911,15685226,Fraud Alert,Low,44.4,2025/12/26
3912,15762729,Login Issue,High,0.5,2026/02/14
3913,15733597,Login Issue,Medium,7.5,2026/01/08
3914,15660200,Loan Query,Low,95.9,2026/04/04
3915,15572777,Account Update,High,9.8,2026/02/13
3916,15790322,Loan Query,Low,58.5,2026/01/19
3917,15751943,App Bug,Low,71.5,2025/10/12
3918,15613945,Card Problem,High,10.3,2026/06/22
3919,15687372,Fraud Alert,Critical,4.0,2026/03/12
3920,15616833,Complaint,Medium,40.7,2025/11/03
3921,15577398,Complaint,Critical,,2026/05/18
3922,15572174,Payment Failure,Medium,20.1,2026/08/13
3923,15606177,App Bug,High,,2025/09/29
3924,15658475,Complaint,Critical,2.6,2025/12/03
3925,15794939,,Medium,36.4,2025/12/26
3926,15637522,Loan Query,Critical,1.4,2026/05/25
3927,15611365,Fraud Alert,Low,79.1,2025/09/26
3928,15727281,Fraud Alert,Medium,32.3,2026/03/27
3929,15659031,Account Update,Medium,13.0,2025/10/08
3930,15760521,Payment Failure,Low,0.5,2026/04/29
3931,15709531,Login Issue,High,0.9,2026/01/25
3932,15771750,Payment Failure,Medium,20.9,2026/02/09
3933,15748552,Card Problem,Low,115.8,2026/02/17
3934,15642248,Loan Query,Medium,-5.0,2025/10/17
3935,15802617,Login Issue,Medium,35.9,2026/06/13
3936,15778884,Loan Query,Medium,31.3,2026/04/24
3937,15633213,Fraud Alert,Medium,22.8,2025/09/07
3938,15785170,Payment Failure,Low,57.4,2026/03/10
3939,15809100,Card Problem,Low,90.0,2025/12/14
3940,15617029,Account Update,Critical,2.8,2026/01/30
3941,15704014,App Bug,Low,125.8,2026/06/18
3942,15754105,Payment Failure,High,9.3,2026/02/05
3943,15697028,Complaint,Medium,23.3,2026/07/18
3944,15642824,loginn issue,medium,24.7,2026/01/05
3945,15807008,Fraud Alert,Low,92.6,2026/04/28
3946,15583033,Account Update,Low,52.1,2026/03/10
3947,15728224,Card Problem,Medium,17.7,2026/07/02
3948,15645353,Complaint,Low,90.9,2026/05/13
3949,15655298,Account Update, Medium ,26.7,2025/12/12
3950,15740476,App Bug,Low,79.2,2026/06/09
3951,15746076,Card Problem,Low,86.8,2026/01/06
3952,15723604,Login Issue,High,6.7,2025/11/19
3953,15703923,Loan Query,Medium,19.0,2025/09/06
3954,15617518,Login Issue,Critical,3.3,2026/03/31
3955,15796569,App Bug,Low,83.5,2025/09/15
3956,15751057,Login Issue,Low,73.9,2025/12/31
3957,15787835,Card Problem,Low,78.0,2026/06/07
3958,15694644,Fraud Alert,Low,50.6,2026/02/27
3959,15589437,Card Problem,Critical,3.0,2026/07/25
3960,15613014,Payment Failure,High,3.9,2026/08/24
3961,15573456,Loan Query,Low,119.3,2025/09/07
3962,15783882,Payment Failure,Medium,34.6,2026/02/21
3963,15792934,Account Update,Low,93.7,2025/09/03
3964,15629750,Loan Query,High,,2026/08/05
3965,15583597,Loan Query,Medium,26.4,2026/03/14
3966,15752984,Payment Failure,Medium,19.4,2026/02/07
3967,15783522,Account Update,Critical,2.7,2025/10/26
3968,15812198,Payment Failure,Medium,40.4,2025/12/17
3969,15658485,Payment Failure,Medium,34.0,2026/06/01
3970,15595917,Fraud Alert,Low,46.9,2026/01/02
3971,15815660,Fraud Alert,Medium,36.8,2026/04/05
3972,15811762,Payment Failure,High,3.9,2026/05/12
3973,15697307,Account Update,High,0.5,2025/10/03
3974,15778959,Account Update,Low,85.4,2025/11/14
3975,15711028,Complaint,High,,2026/09/02
3976,15631681,Payment Failure,Low,65.3,2026/01/24
3977,15647311,Payment Failure,Medium,18.2,2025/10/20
3978,15705515,Account Update,Low,59.9,2025/09/25
3979,15659355,Complaint,Critical,3.3,2025/12/30
3980,15663964,Account Update,Critical,-5.0,2026/05/27
3981,15784124,Loan Query,Critical,2.3,2026/04/02
3982,15569410,Complaint,Medium,20.7,2026/08/27
3983,15691170,Complaint,Critical,0.8,2026/03/12
3984,15667451,Login Issue,High,6.1,2026/04/25
3985,15690169,App Bug,Low,86.0,2025/10/16
3986,15568748,Fraud Alert,Medium,17.7,2026/06/27
3987,15577398,Complaint,Low,87.8,2025/10/21
3988,15785170,Loan Query,Low,54.9,2026/05/19
3989,15609254,Account Update,Medium,14.6,2025/11/10
3990,15750264,Card Problem,Medium,9.5,2026/07/26
3991,15718153,Complaint,Critical,2.5,2026/03/23
3992,15660602,App Bug,Medium,,2025/10/11
3993,15756850,Fraud Alert,Low,93.2,2026/07/03
3994,15708256,Payment Failure,High,3.4,2026/06/20
3995,15681402,App Bug,Low,57.5,2025/10/04
3996,15664270,Loan Query,Critical,3.0,2026/04/13
3997,15775234,Card Problem,Medium,9.6,2026/08/08
3998,15595917,Account Update,Medium,25.1,2025/11/08
3999,15772329,App Bug,Low,73.7,2026/01/02
4000,15791513,Fraud Alert,Low,46.8,2026/01/30
4001,15584037,Login Issue,Low,117.8,2026/01/14
4002,15710450,Login Issue,Medium,29.9,2026/02/11
4003,15576124,App Bug,Low,28.0,2026/03/23
4004,15694296,Loan Query,Medium,31.7,2026/08/27
4005,15655360,Payment Failure,Medium,14.3,2026/02/17
4006,15796179,Complaint,Low,72.2,2026/02/12
4007,15745605,Card Problem,Low,110.1,2026/04/22
4008,15667190,Loan Query,High,0.6,2026/01/20
4009,15697045,Payment Failure,Medium,24.4,2025/12/31
4010,15776725,Fraud Alert,High,4.2,2025/10/11
4011,15595388,App Bug,Medium,35.3,2025/12/15
4012,15716420,Account Update,Low,55.1,2025/11/11
4013,15725660,Loan Query,Low,42.8,2026/06/29
4014,15678725,Fraud Alert,Low,90.6,2025/10/28
4015,15778526,App Bug,Critical,2.3,2025/11/21
4016,15811970,App Bug,Low,90.0,2025/10/27
4017,15740175,Complaint,Critical,2.7,2025/11/26
4018,15705313,Account Update,Low,40.5,2026/04/21
4019,15675501,Loan Query,Low,84.5,2026/04/29
4020,15773751,Fraud Alert,High,3.2,2026/02/10
4021,15765812,Loan Query,Critical,2.8,2026/03/30
4022,15798256,Fraud Alert,Low,56.4,2025/11/03
4023,15756475,Complaint,low,99999.0,2026/06/04
4024,15784687,Fraud Alert,Low,94.3,2026/03/05
4025,15718465,Card Problem,Low,64.3,2025/12/18
4026,15632051,Login Issue,Medium,34.7,2026/04/22
4027,15723671,,Critical,2.2,2026/02/07
4028,15751137,Login Issue,Low,65.9,2026/04/28
4029,15627262,Complaint,Medium,9.5,2026/01/16
4030,15681928,Login Issue,Medium,12.5,2025/11/03
4031,15678206,Complaint,Low,19.0,2025/10/19
4032,15613673,Login Issue,Low,52.9,2025/11/22
4033,15807524,Complaint,Medium,20.8,2026/08/20
4034,15677783,Complaint,Medium,18.1,2026/02/05
4035,15676645,Card Problem,Medium,18.7,2026/08/29
4036,15569079,Payment Failure,High,4.5,2026/08/25
4037,15766869,Complaint,Low,46.9,2026/07/08
4038,15574584,Card Problem,Medium,29.3,2025/09/23
4039,15681562,Fraud Alert,Low,90.7,2025/12/22
4040,15724924,Fraud Alert,Medium,12.4,2026/02/17
4041,15592461,loginn issue,Medium,23.3,2025/11/17
4042,15611767,Complaint,Low,40.1,2025/10/19
4043,15749265,Loan Query, Medium ,16.2,2026/09/02
4044,15674671,Payment Failure,Low,62.0,2026/01/08
4045,15643496,Card Problem,Critical,0.8,2026/03/04
4046,15623196,Complaint,Low,-5.0,2026/03/24
4047,15645316,Fraud Alert,Medium,28.0,2026/05/23
4048,15627352,Complaint,High,3.8,2025/09/28
4049,15644400,Card Problem,Medium,7.3,2026/08/15
4050,15709004,Account Update,Low,61.9,2026/02/03
4051,15795933,Fraud Alert,Low,69.9,2026/01/14
4052,15698246,Card Problem,Medium,39.7,2025/12/01
4053,15615820,App Bug,HIGH,7.3,2025/09/18
4054,15732268,Loan Query,Low,86.5,2026/03/29
4055,15735439,Account Update,Low,47.6,2026/04/22
4056,15706071,Loan Query,Low,120.2,2026/06/14
4057,15568595,Payment Failure,Low,73.3,2026/06/11
4058,15775949,App Bug,Critical,1.0,2026/01/08
4059,15578788,Complaint,Medium,32.0,2025/10/21
4060,15607176,App Bug,Low,86.3,2026/04/27
4061,15644977,Login Issue,Medium,7.6,2025/10/25
4062,15773512,Account Update,Medium,16.7,2025/11/13
4063,15676576,Login Issue,High,7.3,2025/11/04
4064,15794122,Card Problem,Low,40.8,2025/09/09
4065,15788536,Complaint,Medium,29.9,2025/10/04
4066,15692137,Payment Failure,Low,76.7,2025/12/25
4067,15699095,Login Issue,Medium,23.7,2025/11/08
4068,15769346,Complaint,High,4.2,2025/12/13
4069,15632439,Card Problem,Low,118.3,2026/03/27
4070,15584967,Payment Failure,low,-5.0,2026/03/12
4071,15773338,Account Update,Critical,,2026/08/20
4072,15621550,Login Issue,Critical,1.7,2026/07/22
4073,15711540,Login Issue,High,5.0,2026/07/30
4074,15613854,Loan Query,Low,89.0,2025/10/16
4075,15637599,Account Update,Critical,2.1,2026/06/28
4076,15641250,,Medium,,2026/06/30
4077,15626243,App Bug,Medium,34.8,2026/01/13
4078,15808044,Account Update,Critical,2.0,2025/10/11
4079,15730590,Account Update,Low,117.0,2025/09/14
4080,15734626,Fraud Alert,Medium,28.4,2025/10/06
4081,15593241,Card Problem,Critical,2.1,2025/12/13
4082,15626898,Payment Failure,Medium,,2026/07/30
4083,15616954,App Bug,Low,49.2,2026/04/18
4084,15587038,Complaint,Low,11.8,2025/11/07
4085,15689328,Login Issue,Low,-5.0,2025/10/20
4086,15774551,Payment Failure,High,7.6,2026/02/19
4087,15723851,Card Problem,Medium,30.1,2025/11/04
4088,15660429,Loan Query,Critical,2.0,2025/09/24
4089,15677550,,Medium,29.2,2026/04/27
4090,15614934,Card Problem,Low,26.4,2025/09/28
4091,15613880,Account Update, Medium ,20.0,2025/11/28
4092,15750056,Card Problem,Low,,2026/06/23
4093,15717489,Login Issue,Medium,32.0,2026/04/12
4094,15799924,Account Update,Medium,45.4,2026/03/24
4095,15806796,loginn issue,Low,65.4,2026/05/15
4096,15770995,Loan Query,Medium,24.7,2025/09/18
4097,15690153,Account Update,High,7.6,2026/03/17
4098,15632275,Loan Query,High,7.0,2026/08/18
4099,15749557,Loan Query,Medium,28.0,2026/04/09
4100,15624755,Payment Failure,Low,83.0,2025/11/30
4101,15616745,Account Update,Critical,0.7,2026/03/03
4102,15679968,Account Update,Medium,16.4,2025/12/21
4103,15582910,Fraud Alert,Low,,2025/12/07
4104,15790659,Fraud Alert,Low,98.4,2026/01/21
4105,15567802,Payment Failure,High,8.5,2026/01/24
4106,15734765,Complaint,Low,57.5,2026/04/19
4107,15629338,App Bug,Low,54.1,2025/11/18
4108,15732266,Complaint,Low,95.3,2025/09/20
4109,15576124,Fraud Alert,Medium,29.6,2026/07/14
4110,15694765,Payment Failure,Low,44.8,2026/07/17
4111,15684103,Account Update,High,6.0,2026/07/15
4112,15660200,Complaint,Low,126.1,2026/01/06
4113,15591607,App Bug,Medium,23.1,2026/07/31
4114,15737080,Login Issue,Critical,2.3,2026/02/01
4115,15778149,Account Update,Medium,27.7,2026/05/16
4116,15801152,Loan Query,Low,66.1,2026/04/01
4117,15591489,Payment Failure,High,5.5,2026/06/11
4118,15594902,Loan Query,High,-5.0,2026/05/06
4119,15658233,Card Problem,Low,80.4,2025/10/04
4120,15664860,Fraud Alert,Medium,36.4,2025/10/17
4121,15690330,Login Issue,Low,15.6,2026/01/24
4122,15645355,Loan Query,High,2.6,2026/03/18
4123,15596181,Login Issue,Low,54.5,2025/11/12
4124,15605072,Complaint,High,5.1,2026/04/05
4125,15678626,Payment Failure,Medium,15.3,2025/12/14
4126,15706904,Complaint,Medium,28.8,2026/07/29
4127,15640865,Account Update,Low,68.5,2026/05/30
4128,15742204,Complaint,Critical,1.9,2026/01/08
4129,15725698,Complaint,Medium,24.3,2026/07/22
4130,15660611,Account Update,Low,,2026/06/08
4131,15581323,Login Issue,Critical,1.9,2025/09/12
4132,15815364,Loan Query,High,5.0,2026/03/17
4133,15652401,Complaint,Medium,6.8,2026/09/03
4134,15591986,Payment Failure,High,5.4,2026/03/05
4135,15790497,Account Update,High,7.1,2026/05/06
4136,15625698,Payment Failure,Medium,17.1,2026/06/08
4137,15720745,Account Update,Low,68.5,2026/05/09
4138,15778481,Card Problem,Low,48.7,2026/02/26
4139,15719352,Complaint,High,6.9,2026/06/19
4140,15598157,Complaint,High,3.4,2026/05/18
4141,15628123,Account Update,Low,108.5,2026/02/14
4142,15742504,Login Issue,Medium,20.4,2026/03/20
4143,15705383,App Bug,Critical,1.4,2026/01/19
4144,15627876,App Bug,Critical,2.4,2025/12/04
4145,15662291,Complaint,High,5.1,2025/09/16
4146,15581229,Account Update,Medium,99999.0,2026/02/13
4147,15744843,Login Issue,medium,12.0,2026/07/05
4148,15587421,Payment Failure,High,3.8,2025/12/24
4149,15597885,Loan Query,Low,44.1,2025/09/18
4150,15622774,Complaint,Critical,2.4,2026/01/24
4151,15624343,Card Problem,Medium,38.8,2025/10/02
4152,15579112,Card Problem,Medium,37.7,2026/05/02
4153,15806918,Loan Query,Medium,35.3,2026/06/01
4154,15684147,Complaint,Low,61.4,2026/03/05
4155,15792525,Card Problem,Low,90.6,2026/06/29
4156,15762351,Card Problem,Medium,28.5,2025/12/31
4157,15629133,Card Problem,Low,16.0,2025/11/23
4158,15651585,Login Issue,Critical,1.8,2025/10/24
4159,15681697,Payment Failure,Low  ,66.6,2026/01/07
4160,15674328,Payment Failure,Medium,28.0,2026/08/05
4161,15702801,Fraud Alert,Critical,3.1,2026/01/04
4162,15590434,Loan Query,Low,56.5,2026/01/17
4163,15815656,Account Update,Critical,2.2,2026/06/03
4164,15692631,Fraud Alert,Medium,11.6,2025/10/01
4165,15729087,Payment Failure,Low,75.8,2025/12/24
4166,15578515,Fraud Alert,High,4.4,2026/06/24
4167,15669219,Fraud Alert,Low,52.9,2026/03/20
4168,15594812,Loan Query,Medium,15.1,2026/03/03
4169,15750769,Login Issue,Medium,32.7,2025/11/30
4170,15685329,Loan Query,Low,69.2,2025/12/02
4171,15648069,Fraud Alert,Low,33.9,2026/01/02
4172,15585451,Loan Query,Medium,19.7,2026/07/03
4173,15584338,Loan Query,Low,85.2,2026/02/12
4174,15623966,,Critical,2.6,2026/08/26
4175,15775741,Account Update,Low,112.6,2026/03/05
4176,15755649,Complaint,Critical,1.1,2026/07/02
4177,15569432,Fraud Alert,Medium,41.4,2025/09/17
4178,15620204,Account Update,Critical,3.4,2026/08/29
4179,15619045,Loan Query,High,6.5,2026/08/27
4180,15626233,Card Problem,Medium,19.3,2026/03/02
4181,15605036,Complaint,High,9.2,2026/06/20
4182,15682048,Complaint,Critical,99999.0,2026/06/18
4183,15670898,Fraud Alert,Medium,21.9,2025/11/14
4184,15755223,,Critical,1.8,2026/06/18
4185,15801414,App Bug,Low,89.3,2025/12/08
4186,15576368,Login Issue,High,5.4,2026/05/13
